trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,NOHAV,FYLD,NDVI,LODG,PLTHT,CHL,ANGBR,STMDI,PPSTD
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1135P0025_2202,TMS18F1135P0025,2202,29,,2,29,2,3,10.93,0.88,2,84,43.17,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1421P0005_2203,TMS18F1421P0005,2203,29,,2,29,3,7,37.73,0.88,2,114,49.07,80.37,22.512,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1278P0118_2204,TMS18F1278P0118,2204,29,,2,29,4,7,33.8,0.87,0,120,46.53,86.61,18.006,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1350P0082_2205,TMS18F1350P0082,2205,29,,2,29,5,4,20.87,0.86,0,,48.4,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1317P0123_2206,TMS18F1317P0123,2206,29,,2,29,6,6,26.2,0.87,1,103,46.83,69.78,18.996,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1369P0015_2207,TMS18F1369P0015,2207,29,,2,29,7,8,25.67,0.85,3,111,50.23,76.69,21.216,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1058P0020_2208,TMS18F1058P0020,2208,29,,2,29,8,2,9.73,0.84,1,,43.1,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1085P0012_2209,TMS18F1085P0012,2209,29,,2,29,9,3,16.67,0.82,1,,46.37,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1476P0047_2210,TMS18F1476P0047,2210,29,,2,29,10,8,43.2,0.88,0,124,51.5,74.1,21.508,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2211,IITA-TMS-IBA982101,2211,29,1,2,29,11,4,29.07,0.87,0,93.4,42,77.34,24.452,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0110_2212,TMS18F1076P0110,2212,29,,2,29,12,6,58.87,0.86,1,117,50.17,0,20.568,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1421P0025_2213,TMS18F1421P0025,2213,29,,2,29,13,3,1.4,0.7,4,79.4,42.67,69.23,19.342,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1414P0014_2214,TMS18F1414P0014,2214,29,,2,29,14,8,37.67,0.88,1,88,49.73,70.91,20.088,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0016_2215,TMS18F1318P0016,2215,29,,2,29,15,3,27.8,0.83,2,,40.87,,,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0007_2216,TMS18F1305P0007,2216,29,,2,29,16,7,34.6,0.85,2,140,50,89.86,25.294,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1350P0038_2217,TMS18F1350P0038,2217,29,,2,29,17,7,25.13,0.85,0,98,49.5,87.02,17.092,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1317P0059_2218,TMS18F1317P0059,2218,29,,2,29,18,9,43,0.86,0,119,47.77,75.28,18.338,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1278P0183_2219,TMS18F1278P0183,2219,29,,2,29,19,9,50.33,0.9,3,129,50.63,83.38,23.38,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1485P0020_2220,TMS18F1485P0020,2220,29,,2,29,20,8,15.4,0.88,0,123,43.63,92.09,21.766,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1026P0009_2221,TMS18F1026P0009,2221,29,,2,29,21,6,18.73,0.89,0,115,45.47,77.29,21.742,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1338P0067_2222,TMS18F1338P0067,2222,29,,2,29,22,8,45.33,0.87,0,136,47.23,81.6,23.466,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1175P0016_2223,TMS18F1175P0016,2223,29,,2,29,23,,,,,,,,11.474,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1233p0013_2224,TMS18F1233p0013,2224,29,,2,29,24,7,6.45,0.88,6,120,46.1,88.36,22.294,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1371P0011_2225,TMS18F1371P0011,2225,29,,2,29,25,9,40.13,0.89,0,121,49.07,68.64,27.888,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1189P0013_2226,TMS18F1189P0013,2226,30,,2,30,25,8,29.53,0.89,4,132,54.07,89.74,24.932,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1278P0098_2227,TMS18F1278P0098,2227,30,,2,30,24,7,26.53,0.85,1,137,47.9,81.57,21.512,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1319P0121_2228,TMS18F1319P0121,2228,30,,2,30,23,9,12.13,0.87,7,150,51.47,87.12,23.522,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0077_2229,TMS18F1076P0077,2229,30,,2,30,22,9,18.6,0.86,0,145.4,45.87,79.39,21.106,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1409P0008_2230,TMS18F1409P0008,2230,30,,2,30,21,5,24,0.89,0,160,49.93,72.26,30.416,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1366P0012_2231,TMS18F1366P0012,2231,30,,2,30,20,9,39.6,0.9,4,155,50.53,86.48,25.782,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1163P0042_2232,TMS18F1163P0042,2232,30,,2,30,19,9,28.93,0.87,0,110,49.03,75.61,22.38,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1323P0024_2233,TMS18F1323P0024,2233,30,,2,30,18,8,28.47,0.86,1,108,47.67,77.68,19.194,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2234,IITA-TMS-IBA000070,2234,30,1,2,30,17,9,39.8,0.92,0,131,50.07,75.28,19.724,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1028P0030_2235,TMS18F1028P0030,2235,30,,2,30,16,9,11,0.89,5,170,40.43,93.03,24.244,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1340P0030_2236,TMS18F1340P0030,2236,30,,2,30,15,9,54.73,0.88,1,131,46.57,28.56,19.484,4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1345P0012_2237,TMS18F1345P0012,2237,30,,2,30,14,7,33.07,0.87,0,97,46.83,71.94,22.714,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1005P0023_2238,TMS18F1005P0023,2238,30,,2,30,13,8,35.4,0.89,0,117,49.93,66.88,19.578,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1308P0082_2239,TMS18F1308P0082,2239,30,,2,30,12,8,29.67,0.84,3,82,50.6,72.59,19.778,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1298P0017_2240,TMS18F1298P0017,2240,30,,2,30,11,8,26.53,0.87,1,104,49.63,68.66,24.558,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1312P0039_2241,TMS18F1312P0039,2241,30,,2,30,10,6,23.71,0.87,2,109.8,50.1,77.14,22.646,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1352P0049_2242,TMS18F1352P0049,2242,30,,2,30,9,6,41.33,0.9,2,123,49.03,76.45,23.574,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1345P0056_2243,TMS18F1345P0056,2243,30,,2,30,8,3,24.27,0.87,3,,47.13,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1047P0046_2244,TMS18F1047P0046,2244,30,,2,30,7,9,29.13,0.86,0,90,50.83,75.8,20.392,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1217P0075_2245,TMS18F1217P0075,2245,30,,2,30,6,8,35.73,0.88,0,85,50.97,82.79,21.556,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2246,IITA-TMS-IBA980581,2246,30,1,2,30,5,6,23.8,0.83,3,99,45.27,30.78,18.12,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1048P0023_2247,TMS18F1048P0023,2247,30,,2,30,4,5,12.47,0.86,3,,52.43,55.23,20.364,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1353P0038_2248,TMS18F1353P0038,2248,30,,2,30,3,6,23.07,0.85,4,112,52.17,13.99,19.242,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2249,IITA-TMS-IBA30572,2249,30,1,2,30,2,5,23.4,0.87,2,101,43.6,76.92,24.632,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1447P0045_2250,TMS18F1447P0045,2250,30,,2,30,1,3,18.47,0.84,1,,49.9,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1342P0017_2251,TMS18F1342P0017,2251,31,,2,31,1,7,29.27,0.9,2,77,46.3,29.57,19.1,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1258P0062_2252,TMS18F1258P0062,2252,31,,2,31,2,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0018_2253,TMS18F1318P0018,2253,31,,2,31,3,6,16.87,0.87,4,105,52.83,76.32,17.172,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS181313P0053_2254,TMS18F1313P0053,2254,31,,2,31,4,5,32.13,0.81,0,122,48.37,78.22,25.194,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1343P0064_2255,TMS18F1343P0064,2255,31,,2,31,5,9,31.73,0.85,2,111,50.47,74.28,19.642,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1291P0014_2256,TMS18F1291P0014,2256,31,,2,31,6,5,36.13,0.88,1,127,49.2,,,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1296P0071_2257,TMS18F1296P0071,2257,31,,2,31,7,3,19.53,0.88,2,119,48.8,84.09,24.858,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1217P0111_2258,TMS18F1217P0111,2258,31,,2,31,8,7,28.33,0.77,2,92,48.47,10.27,23.33,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1343P0044_2259,TMS13F1343P0044,2259,31,,2,31,9,4,24.2,0.85,0,95,49.67,57.48,20.92,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1481P0015_2260,TMS18F1481P0015,2260,31,,2,31,10,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1127P0010_2261,TMS18F1127P0010,2261,31,,2,31,11,7,27.73,0.88,1,101,49.73,81.67,24.282,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1068P0063_2262,TMS18F1068P0063,2262,31,,2,31,12,2,18.4,0.89,0,,44.5,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-NA_2263,UNKNOWN2,2263,31,,2,31,13,8,16.67,0.88,3,122,47.67,37.25,18.994,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1040P0054_2264,TMS18F1040P0054,2264,31,,2,31,14,4,28.6,0.82,1,,48.57,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2265,IITA-TMS-IBA000070,2265,31,1,2,31,15,,,,,,,,11.982,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1505P0047_2266,TMS18F1505P0047,2266,31,,2,31,16,9,29.8,0.88,1,121,47.1,79.33,20.322,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1489P0044_2267,TMS18F1489P0044,2267,31,,2,31,17,4,22.8,0.88,0,150,50.67,79.81,22.238,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0131_2268,TMS18F1348P0131,2268,31,,2,31,18,8,43.2,0.88,0,154,48.97,85.64,22.56,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1020P0001_2269,TMS13F1020P0001,2269,31,,2,31,19,6,12.93,0.89,3,105,46.93,64.73,21.392,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2270,IITA-TMS-IBA980581,2270,31,1,2,31,20,8,27.2,0.87,1,159,43.57,78.88,25.692,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1307P0016_2271,TMS13F1307P0016,2271,31,,2,31,21,8,25.53,0.9,0,154,51.2,90.1,23.286,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1336P0015_2272,TMS18F1336P0015,2272,31,,2,31,22,9,33.87,0.89,0,154,51.63,27.16,24.122,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1113P0038_2273,TMS18F1113P0038,2273,31,,2,31,23,6,17.53,0.89,0,153,46.7,82.32,25.604,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1258P0147_2274,TMS18F1258P0147,2274,31,,2,31,24,9,31,0.9,0,152,52.47,85.29,25.282,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS181447P0078_2275,TMS18F1447P0078,2275,31,,2,31,25,3,1.67,0.87,2,85,51.43,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0039_2276,TMS18F1305P0039,2276,32,,2,32,25,6,14.8,0.88,4,106,50.97,88.91,24.694,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1295P0023_2277,TMS18F1295P0023,2277,32,,2,32,24,9,14.47,0.89,9,169,50.83,43.34,21.194,6
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1349P0064_2278,TMS18F1349P0064,2278,32,,2,32,23,8,33.13,0.87,0,125,49.9,73.5,19.916,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1414P0017_2279,TMS18F1414P0017,2279,32,,2,32,22,8,28.53,0.9,0,144,47.13,70.44,20.896,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1308P0114_2280,TMS18F1308P0114,2280,32,,2,32,21,5,14.93,0.86,1,148,46.07,75.94,24.368,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1296P0042_2281,TMS18F1296P0042,2281,32,,2,32,20,6,20,0.89,1,141,50.1,87.84,24.922,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2282,IITA-TMS-IBA982101,2282,32,1,2,32,19,9,30.53,0.87,1,150,42.27,83.53,23.27,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1335P0001_2283,TMS18F1335P0001,2283,32,,2,32,18,9,28.2,0.89,1,139,48.57,102.63,24.83,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1478P0047_2284,TMS18F1478P0047,2284,32,,2,32,17,9,31.07,0.89,1,135,50.63,82.7,25.26,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1319P0100_2285,TMS18F1319P0100,2285,32,,2,32,16,8,27.2,0.89,0,133,48.57,68.85,23.606,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1506P0018_2286,TMS18F1506P0018,2286,32,,2,32,15,7,40,0.88,1,127,45.1,80.55,22.17,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2287,IITA-TMS-IBA30572,2287,32,1,2,32,14,6,7.6,0.84,4,126,47.37,85.6,23.486,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355p0038_2288,TMS18F1355p0038,2288,32,,2,32,13,6,17.2,0.87,7,125,49.7,84.44,25.628,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1038P0010_2289,TMS18F1038P0010,2289,32,,2,32,12,6,31,0.87,0,96,49.43,78.91,19.038,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0107_2290,TMS18F1324P0107,2290,32,,2,32,11,7,39.8,0.88,0,105,49.4,0,19.192,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1539P0063_2291,TMS18F1539P0063,2291,32,,2,32,10,7,41.2,0.89,0,106,49.23,76.66,22.648,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0024_2292,TMS18F1348P0024,2292,32,,2,32,9,4,9.47,0.8,0,85,42.63,64.45,24.954,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1359P0001_2293,TMS18F1359P0001,2293,32,,2,32,8,8,41.2,0.85,0,104,45.9,72.62,22.642,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2294,TMEB419,2294,32,1,2,32,7,9,32.87,0.88,0,107,51.97,17.49,20.444,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1314P0026_2295,TMS18F1314P0026,2295,32,,2,32,6,4,10.73,0.86,0,125,49.57,100.98,20.31,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1345P0043_2296,TMS18F1345P0043,2296,32,,2,32,5,9,27.93,0.87,0,99,50.23,68.64,24.2,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1001P0020_2297,TMS18F1001P0020,2297,32,,2,32,4,5,5.07,0.87,3,122,42.47,82.93,25.418,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1312P0033_2298,TMS18F1312P0033,2298,32,,2,32,3,5,28.47,0.86,0,91,50.53,70.67,17.504,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348p0039_2299,TMS18F1348P0039,2299,32,,2,32,2,5,14.87,0.83,1,70,44.2,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1505P0057_2300,TMS18F1505P0057,2300,32,,2,32,1,6,40.33,0.86,0,80,48.4,0,20.632,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0117_2301,TMS18F1076P0117,2301,33,,2,33,1,5,4.87,0.76,4,93,50.87,0,17.188,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1395P0055_2302,TMS18F1395P0055,2302,33,,2,33,2,8,31.93,0.85,0,77,45,77.79,21.848,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1343P0014_2303,TMS18F1343P0014,2303,33,,2,33,3,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1277P0007_2304,TMS18F1277P0007,2304,33,,2,33,4,2,12.13,0.88,0,,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0001_2305,TMS18F1076P0001,2305,33,,2,33,5,1,6.27,0.87,0,,44,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1334P0023_2306,TMS18F1334P0023,2306,33,,2,33,6,9,20.67,0.81,3,83,42.8,86.77,18.512,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1343P0022_2307,TMS13F1343P0022,2307,33,,2,33,7,8,41.2,0.87,1,97,46.13,75.86,20.226,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1038P0056_2308,TMS18F1038P0056,2308,33,,2,33,8,7,14.53,0.88,2,76,51.23,69.34,19.156,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1424P0020_2309,TMS18F1424P0020,2309,33,,2,33,9,6,30.47,0.85,0,97,50.73,0,21.422,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2310,IITA-TMS-IBA30572,2310,33,1,2,33,10,3,7.93,0.82,0,,48.13,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1377P0023_2311,TMS18F1377P0023,2311,33,,2,33,11,3,14,0.89,2,,48.23,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1205P0010_2312,TMS18F1205P0010,2312,33,,2,33,12,4,16.4,0.88,2,111,47.33,80.41,25.796,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1295P0035_2313,TMS18F1295P0035,2313,33,,2,33,13,8,26.47,0.89,4,134,49.23,55.8,20.682,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1165P0018_2314,TMS18F1165P0018,2314,33,,2,33,14,9,30.73,0.89,1,104,53.17,69.21,19.792,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1436P0049_2315,TMS18F1436P0049,2315,33,,2,33,15,7,28.73,0.87,1,133,48.9,61.81,19.168,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355P0120_2316,TMS18F1355P0120,2316,33,,2,33,16,9,9.47,0.88,9,155.4,50.1,75.5,23.692,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1222P0012_2317,TMS18F1222P0012,2317,33,,2,33,17,4,17.53,0.87,0,,47.33,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2318,IITA-TMS-IBA982101,2318,33,1,2,33,18,7,23.07,0.85,0,133,41.57,74.87,24.588,2
